,LCCN,DATE,POS,NEG,NEU,COMP,STATE-TIME,,,,,,,
0,sn83025530,18280715,0.152,0.066,0.782,0.9999,DE-1819.1832,,,,,,18280715,0.152
0,sn82014393,18280718,0.061,0.04,0.899,0.9978,DE-1819.1832,,,,,,18280718,0.061
0,sn83025530,18280715,0.124,0.054,0.822,0.9998,DE-1819.1832,,,,,,18280715,0.124
0,sn82014393,18280722,0.118,0.054,0.828,0.9998,DE-1819.1832,,,,,,18280722,0.118
0,sn82014393,18280729,0.065,0.055,0.88,0.955,DE-1819.1832,,,,,,18280729,0.065
0,sn83025530,18280722,0.115,0.066,0.82,0.9996,DE-1819.1832,,,,,,18280722,0.115
0,sn82014393,18280801,0.065,0.036,0.899,0.9987,DE-1819.1832,,,,,,18280801,0.065
0,sn83025530,18280701,0.075,0.045,0.88,0.9981,DE-1819.1832,,,,,,18280701,0.075
0,sn83025530,18280718,0.093,0.086,0.821,0.9463,DE-1819.1832,,,,,,18280718,0.093
0,sn83025530,18280805,0.111,0.049,0.84,0.9997,DE-1819.1832,,,,,,18280805,0.111
0,sn83025530,18280801,0.107,0.054,0.839,0.9996,DE-1819.1832,,,,,,18280801,0.107
0,sn82014393,18280808,0.09,0.05,0.861,0.9994,DE-1819.1832,,,,,,18280808,0.09
0,sn82014393,18280815,0.075,0.038,0.887,0.9993,DE-1819.1832,,,,,,18280815,0.075
0,sn82014393,18280815,0.077,0.032,0.891,0.9994,DE-1819.1832,,,,,,18280815,0.077
0,sn83025530,18280815,0.106,0.078,0.816,0.9983,DE-1819.1832,,,,,,18280815,0.106
0,sn83025530,18280822,0.143,0.039,0.818,0.9999,DE-1819.1832,,,,,,18280822,0.143
0,sn82014393,18280826,0.066,0.052,0.882,0.9965,DE-1819.1832,,,,,,18280826,0.066
0,sn82014393,18280826,0.119,0.033,0.848,0.9999,DE-1819.1832,,,,,,18280826,0.119
0,sn82014393,18280826,0.067,0.03,0.902,0.9993,DE-1819.1832,,,,,,18280826,0.067
0,sn82014393,18280829,0.09,0.045,0.865,0.9995,DE-1819.1832,,,,,,18280829,0.09
0,sn83025530,18280909,0.108,0.053,0.839,0.9996,DE-1819.1832,,,,,,18280909,0.108
0,sn82014393,18280912,0.116,0.053,0.831,0.9998,DE-1819.1832,,,,,,18280912,0.116
0,sn82014393,18280912,0.093,0.05,0.857,0.9994,DE-1819.1832,,,,,,18280912,0.093
0,sn82014393,18280916,0.069,0.049,0.881,0.9955,DE-1819.1832,,,,,,18280916,0.069
0,sn82014393,18280919,0.067,0.047,0.886,0.9947,DE-1819.1832,,,,,,18280919,0.067
0,sn82014393,18280919,0.071,0.042,0.887,0.9991,DE-1819.1832,,,,,,18280919,0.071
0,sn83025530,18280919,0.103,0.065,0.833,0.9993,DE-1819.1832,,,,,,18280919,0.103
0,sn82014393,18280923,0.079,0.049,0.872,0.9993,DE-1819.1832,,,,,,18280923,0.079
0,sn82014393,18280923,0.088,0.06,0.851,0.999,DE-1819.1832,,,,,,18280923,0.088
0,sn83025530,18280923,0.107,0.073,0.82,0.9994,DE-1819.1832,,,,,,18280923,0.107
0,sn82014393,18280926,0.062,0.044,0.894,0.9967,DE-1819.1832,,,,,,18280926,0.062
0,sn83025530,18280926,0.106,0.053,0.841,0.9997,DE-1819.1832,,,,,,18280926,0.106
0,sn82014393,18280930,0.083,0.039,0.879,0.9994,DE-1819.1832,,,,,,18280930,0.083
0,sn82014393,18280930,0.072,0.06,0.868,0.9933,DE-1819.1832,,,,,,18280930,0.072
0,sn83025530,18281006,0.096,0.043,0.861,0.9993,DE-1819.1832,,,,,,18281006,0.096
0,sn83025530,18281010,0.096,0.055,0.849,0.9995,DE-1819.1832,,,,,,18281010,0.096
0,sn82014393,18281014,0.102,0.087,0.811,0.9938,DE-1819.1832,,,,,,18281014,0.102
0,sn83025530,18281014,0.081,0.037,0.882,0.9993,DE-1819.1832,,,,,,18281014,0.081
0,sn83025530,18281014,0.09,0.057,0.853,0.9984,DE-1819.1832,,,,,,18281014,0.09
0,sn82014393,18281028,0.074,0.068,0.858,0.9756,DE-1819.1832,,,,,,18281028,0.074
0,sn82014393,18281031,0.025,0.028,0.947,-0.6455,DE-1819.1832,,,,,,18281031,-0.028
0,sn84020593,18281101,0.08,0.031,0.889,0.9981,DE-1819.1832,,,,,,18281101,0.08
0,sn84020593,18281101,0.131,0.105,0.765,0.9953,DE-1819.1832,,,,,,18281101,0.131
0,sn83025530,18281104,0.08,0.043,0.877,0.9989,DE-1819.1832,,,,,,18281104,0.08
0,sn82014393,18281107,0.05,0.024,0.926,0.9954,DE-1819.1832,,,,,,18281107,0.05
0,sn83025530,18281107,0.154,0.046,0.8,0.9999,DE-1819.1832,,,,,,18281107,0.154
0,sn83025530,18281107,0.08,0.038,0.882,0.9994,DE-1819.1832,,,,,,18281107,0.08
0,sn84020593,18281108,0.103,0.063,0.834,0.9978,DE-1819.1832,,,,,,18281108,0.103
0,sn84020593,18281115,0.09,0.072,0.838,0.9936,DE-1819.1832,,,,,,18281115,0.09
0,sn82014393,18281118,0.099,0.062,0.839,0.9992,DE-1819.1832,,,,,,18281118,0.099
0,sn84020593,18281108,0.111,0.095,0.794,0.9927,DE-1819.1832,,,,,,18281108,0.111
0,sn83025530,18281118,0.128,0.051,0.821,0.9998,DE-1819.1832,,,,,,18281118,0.128
0,sn83025530,18281121,0.121,0.056,0.823,0.9998,DE-1819.1832,,,,,,18281121,0.121
0,sn84020593,18281122,0.067,0.042,0.891,0.9931,DE-1819.1832,,,,,,18281122,0.067
0,sn83025530,18281121,0.118,0.068,0.814,0.9997,DE-1819.1832,,,,,,18281121,0.118
0,sn83025530,18281125,0.089,0.054,0.857,0.9996,DE-1819.1832,,,,,,18281125,0.089
0,sn84020593,18281122,0.12,0.093,0.787,0.9961,DE-1819.1832,,,,,,18281122,0.12
0,sn82014393,18281128,0.108,0.054,0.837,0.9998,DE-1819.1832,,,,,,18281128,0.108
0,sn84020593,18281129,0.097,0.048,0.855,0.9989,DE-1819.1832,,,,,,18281129,0.097
0,sn83025530,18281128,0.168,0.046,0.786,0.9999,DE-1819.1832,,,,,,18281128,0.168
0,sn83025530,18281202,0.088,0.052,0.859,0.9991,DE-1819.1832,,,,,,18281202,0.088
0,sn82014393,18281205,0.093,0.046,0.861,0.9996,DE-1819.1832,,,,,,18281205,0.093
0,sn83025530,18281205,0.093,0.043,0.864,0.9997,DE-1819.1832,,,,,,18281205,0.093
0,sn84020593,18281206,0.135,0.058,0.807,0.9991,DE-1819.1832,,,,,,18281206,0.135
0,sn84020593,18281206,0.158,0.048,0.794,0.9997,DE-1819.1832,,,,,,18281206,0.158
0,sn84020593,18281206,0.121,0.061,0.818,0.9993,DE-1819.1832,,,,,,18281206,0.121
0,sn83025530,18281209,0.082,0.063,0.854,0.9973,DE-1819.1832,,,,,,18281209,0.082
0,sn83020866,18280306,0.099,0.068,0.833,0.9982,GA-1819.1832,,,,,,18280306,0.099
0,sn83020866,18280306,0.102,0.053,0.845,0.9993,GA-1819.1832,,,,,,18280306,0.102
0,sn83020866,18280320,0.088,0.121,0.791,-0.9993,GA-1819.1832,,,,,,18280320,-0.121
0,sn83020866,18280320,0.123,0.035,0.842,0.9996,GA-1819.1832,,,,,,18280320,0.123
0,sn83020866,18280403,0.086,0.127,0.787,-0.9989,GA-1819.1832,,,,,,18280403,-0.127
0,sn83020866,18280410,0.132,0.06,0.808,0.9997,GA-1819.1832,,,,,,18280410,0.132
0,sn83020866,18280528,0.117,0.064,0.819,0.9995,GA-1819.1832,,,,,,18280528,0.117
0,sn83020866,18280618,0.135,0.046,0.82,0.9997,GA-1819.1832,,,,,,18280618,0.135
0,sn83020866,18280625,0.078,0.074,0.848,0.9127,GA-1819.1832,,,,,,18280625,0.078
0,sn83020866,18280702,0.09,0.058,0.851,0.9984,GA-1819.1832,,,,,,18280702,0.09
0,sn83020866,18280730,0.078,0.077,0.845,-0.6809,GA-1819.1832,,,,,,18280730,0.078
0,sn83020866,18280730,0.092,0.027,0.882,0.9995,GA-1819.1832,,,,,,18280730,0.092
0,sn83020866,18280806,0.065,0.064,0.871,0.7606,GA-1819.1832,,,,,,18280806,0.065
0,sn83020866,18280806,0.083,0.063,0.854,0.9932,GA-1819.1832,,,,,,18280806,0.083
0,sn83020866,18280903,0.082,0.071,0.847,0.9659,GA-1819.1832,,,,,,18280903,0.082
0,sn83020866,18280903,0.085,0.069,0.846,0.9939,GA-1819.1832,,,,,,18280903,0.085
0,sn83020866,18280903,0.05,0.026,0.924,0.9858,GA-1819.1832,,,,,,18280903,0.05
0,sn83020866,18280917,0.111,0.084,0.805,0.9988,GA-1819.1832,,,,,,18280917,0.111
0,sn83020866,18281001,0.129,0.088,0.784,0.9993,GA-1819.1832,,,,,,18281001,0.129
0,sn83020866,18281015,0.099,0.098,0.803,-0.934,GA-1819.1832,,,,,,18281015,0.099
0,sn83020866,18281015,0.119,0.06,0.821,0.9996,GA-1819.1832,,,,,,18281015,0.119
0,sn83020866,18281015,0.127,0.064,0.809,0.9997,GA-1819.1832,,,,,,18281015,0.127
0,sn83020866,18281105,0.135,0.114,0.751,0.9985,GA-1819.1832,,,,,,18281105,0.135
0,sn83020866,18281203,0.098,0.049,0.853,0.9995,GA-1819.1832,,,,,,18281203,0.098
0,sn83020866,18281203,0.125,0.061,0.814,0.9997,GA-1819.1832,,,,,,18281203,0.125
0,sn83020866,18290204,0.08,0.046,0.873,0.9989,GA-1819.1832,,,,,,18290204,0.08
0,sn83020866,18290204,0.123,0.082,0.794,0.9992,GA-1819.1832,,,,,,18290204,0.123
0,sn83020874,18290304,0.121,0.059,0.82,0.9996,GA-1819.1832,,,,,,18290304,0.121
0,sn83020874,18290311,0.165,0.054,0.781,0.9999,GA-1819.1832,,,,,,18290311,0.165
0,sn83020874,18290311,0.127,0.06,0.814,0.9995,GA-1819.1832,,,,,,18290311,0.127
0,sn83020874,18290318,0.126,0.071,0.804,0.9997,GA-1819.1832,,,,,,18290318,0.126
0,sn83020874,18290401,0.072,0.054,0.873,0.9909,GA-1819.1832,,,,,,18290401,0.072
0,sn83020874,18290408,0.123,0.043,0.834,0.9998,GA-1819.1832,,,,,,18290408,0.123
0,sn83020874,18290408,0.093,0.063,0.845,0.9955,GA-1819.1832,,,,,,18290408,0.093
0,sn83020874,18290415,0.121,0.055,0.824,0.9998,GA-1819.1832,,,,,,18290415,0.121
0,sn83020874,18290429,0.123,0.029,0.848,0.9998,GA-1819.1832,,,,,,18290429,0.123
0,sn83020874,18290429,0.083,0.049,0.868,0.9981,GA-1819.1832,,,,,,18290429,0.083
0,sn83020874,18290429,0.109,0.054,0.837,0.9996,GA-1819.1832,,,,,,18290429,0.109
0,sn83020874,18290527,0.105,0.076,0.819,0.998,GA-1819.1832,,,,,,18290527,0.105
0,sn83020874,18290527,0.1,0.044,0.856,0.9996,GA-1819.1832,,,,,,18290527,0.1
0,sn83020874,18290610,0.119,0.055,0.826,0.9998,GA-1819.1832,,,,,,18290610,0.119
0,sn83020874,18290610,0.123,0.063,0.813,0.9997,GA-1819.1832,,,,,,18290610,0.123
0,sn83020874,18290617,0.119,0.088,0.793,0.999,GA-1819.1832,,,,,,18290617,0.119
0,sn83020874,18290624,0.13,0.043,0.826,0.9999,GA-1819.1832,,,,,,18290624,0.13
0,sn83020874,18290701,0.086,0.057,0.857,0.9979,GA-1819.1832,,,,,,18290701,0.086
0,sn83020874,18290708,0.073,0.121,0.806,-0.9994,GA-1819.1832,,,,,,18290708,-0.121
0,sn83020874,18290722,0.111,0.067,0.822,0.9991,GA-1819.1832,,,,,,18290722,0.111
0,sn83020874,18290722,0.112,0.057,0.831,0.999,GA-1819.1832,,,,,,18290722,0.112
0,sn83020874,18290812,0.113,0.067,0.82,0.9994,GA-1819.1832,,,,,,18290812,0.113
0,sn83020874,18290812,0.116,0.077,0.806,0.9993,GA-1819.1832,,,,,,18290812,0.116
0,sn83020874,18290819,0.107,0.059,0.834,0.9995,GA-1819.1832,,,,,,18290819,0.107
0,sn83020874,18290826,0.079,0.057,0.864,0.9966,GA-1819.1832,,,,,,18290826,0.079
0,sn83020874,18290902,0.084,0.05,0.865,0.9974,GA-1819.1832,,,,,,18290902,0.084
0,sn83020874,18290909,0.079,0.049,0.872,0.997,GA-1819.1832,,,,,,18290909,0.079
0,sn83020874,18290909,0.109,0.098,0.792,0.9835,GA-1819.1832,,,,,,18290909,0.109
0,sn83020874,18290909,0.093,0.064,0.843,0.9981,GA-1819.1832,,,,,,18290909,0.093
0,sn83020874,18290923,0.081,0.031,0.888,0.999,GA-1819.1832,,,,,,18290923,0.081
0,sn83020874,18290923,0.086,0.101,0.813,-0.9976,GA-1819.1832,,,,,,18290923,-0.101
0,sn83020874,18290923,0.116,0.059,0.825,0.9996,GA-1819.1832,,,,,,18290923,0.116
0,sn83020874,18290930,0.119,0.057,0.824,0.9995,GA-1819.1832,,,,,,18290930,0.119
0,sn83020874,18290930,0.128,0.068,0.804,0.9996,GA-1819.1832,,,,,,18290930,0.128
0,sn83020874,18290930,0.098,0.1,0.802,-0.539,GA-1819.1832,,,,,,18290930,-0.1
0,sn83020874,18291118,0.088,0.053,0.859,0.9989,GA-1819.1832,,,,,,18291118,0.088
0,sn83020874,18291202,0.072,0.05,0.878,0.9955,GA-1819.1832,,,,,,18291202,0.072
0,sn83020874,18291202,0.085,0.026,0.889,0.9994,GA-1819.1832,,,,,,18291202,0.085
0,sn83020874,18291202,0.057,0.052,0.891,0.8607,GA-1819.1832,,,,,,18291202,0.057
0,sn83020874,18291216,0.096,0.035,0.868,0.9994,GA-1819.1832,,,,,,18291216,0.096
0,sn83020874,18291216,0.127,0.073,0.8,0.9996,GA-1819.1832,,,,,,18291216,0.127
0,sn83020874,18291230,0.076,0.028,0.897,0.9991,GA-1819.1832,,,,,,18291230,0.076
0,sn83020874,18300106,0.106,0.078,0.815,0.9986,GA-1819.1832,,,,,,18300106,0.106
0,sn83020874,18300106,0.101,0.087,0.812,0.9944,GA-1819.1832,,,,,,18300106,0.101
0,sn83020874,18300127,0.067,0.025,0.907,0.998,GA-1819.1832,,,,,,18300127,0.067
0,sn83020874,18300127,0.082,0.05,0.869,0.9985,GA-1819.1832,,,,,,18300127,0.082
0,sn83020874,18300127,0.087,0.045,0.868,0.9991,GA-1819.1832,,,,,,18300127,0.087
0,sn83020874,18300203,0.077,0.066,0.857,0.9814,GA-1819.1832,,,,,,18300203,0.077
0,sn83020874,18300203,0.079,0.055,0.867,0.9978,GA-1819.1832,,,,,,18300203,0.079
0,sn83020874,18300210,0.097,0.073,0.83,0.997,GA-1819.1832,,,,,,18300210,0.097
0,sn83020874,18300210,0.135,0.075,0.79,0.9997,GA-1819.1832,,,,,,18300210,0.135
0,sn83020874,18300303,0.085,0.043,0.872,0.9991,GA-1819.1832,,,,,,18300303,0.085
0,sn83020874,18300303,0.088,0.07,0.841,0.9958,GA-1819.1832,,,,,,18300303,0.088
0,sn83020874,18300310,0.095,0.067,0.838,0.9975,GA-1819.1832,,,,,,18300310,0.095
0,sn83020874,18300310,0.096,0.063,0.841,0.9989,GA-1819.1832,,,,,,18300310,0.096
0,sn83020874,18300317,0.088,0.066,0.846,0.9946,GA-1819.1832,,,,,,18300317,0.088
0,sn83020874,18300317,0.103,0.06,0.837,0.9993,GA-1819.1832,,,,,,18300317,0.103
0,sn83020874,18300324,0.078,0.059,0.862,0.9957,GA-1819.1832,,,,,,18300324,0.078
0,sn83020874,18300407,0.103,0.042,0.854,0.9995,GA-1819.1832,,,,,,18300407,0.103
0,sn83020874,18300508,0.075,0.019,0.906,0.9992,GA-1819.1832,,,,,,18300508,0.075
0,sn83020874,18300508,0.053,0.046,0.901,0.9665,GA-1819.1832,,,,,,18300508,0.053
0,sn83020874,18300515,0.088,0.071,0.841,0.9953,GA-1819.1832,,,,,,18300515,0.088
0,sn83020874,18300710,0.09,0.047,0.863,0.9991,GA-1819.1832,,,,,,18300710,0.09
0,sn83020874,18300710,0.074,0.05,0.876,0.9967,GA-1819.1832,,,,,,18300710,0.074
0,sn83020874,18300724,0.128,0.062,0.81,0.9998,GA-1819.1832,,,,,,18300724,0.128
0,sn83020874,18301008,0.076,0.059,0.865,0.988,GA-1819.1832,,,,,,18301008,0.076
0,sn83020874,18310108,0.133,0.055,0.812,0.9998,GA-1819.1832,,,,,,18310108,0.133
0,sn83020874,18310108,0.091,0.049,0.86,0.9989,GA-1819.1832,,,,,,18310108,0.091
0,sn83020874,18310122,0.097,0.047,0.856,0.9989,GA-1819.1832,,,,,,18310122,0.097
0,sn83020874,18310122,0.083,0.049,0.868,0.9974,GA-1819.1832,,,,,,18310122,0.083
0,sn83020874,18310129,0.102,0.048,0.849,0.9995,GA-1819.1832,,,,,,18310129,0.102
0,sn83020874,18310409,0.078,0.053,0.869,0.9973,GA-1819.1832,,,,,,18310409,0.078
0,sn83020874,18310409,0.072,0.076,0.852,-0.9856,GA-1819.1832,,,,,,18310409,-0.076
0,sn83020874,18310416,0.091,0.045,0.865,0.9988,GA-1819.1832,,,,,,18310416,0.091
0,sn83020874,18310430,0.053,0.041,0.906,0.9723,GA-1819.1832,,,,,,18310430,0.053
0,sn83020874,18310430,0.087,0.043,0.87,0.9991,GA-1819.1832,,,,,,18310430,0.087
0,sn83020874,18310507,0.122,0.048,0.829,0.9998,GA-1819.1832,,,,,,18310507,0.122
0,sn83020874,18310430,0.061,0.061,0.878,-0.04,GA-1819.1832,,,,,,18310430,-0.061
0,sn83020874,18310514,0.092,0.068,0.84,0.998,GA-1819.1832,,,,,,18310514,0.092
0,sn83020874,18310514,0.09,0.05,0.86,0.999,GA-1819.1832,,,,,,18310514,0.09
0,sn83020874,18310514,0.087,0.036,0.877,0.9993,GA-1819.1832,,,,,,18310514,0.087
0,sn83020874,18310730,0.09,0.054,0.857,0.999,GA-1819.1832,,,,,,18310730,0.09
0,sn83020874,18310910,0.076,0.033,0.891,0.9985,GA-1819.1832,,,,,,18310910,0.076
0,sn83020874,18310910,0.096,0.058,0.845,0.9988,GA-1819.1832,,,,,,18310910,0.096
0,sn83020874,18311007,0.101,0.071,0.828,0.9992,GA-1819.1832,,,,,,18311007,0.101
0,sn83020874,18311007,0.097,0.078,0.825,0.997,GA-1819.1832,,,,,,18311007,0.097
0,sn83020874,18311203,0.087,0.061,0.851,0.998,GA-1819.1832,,,,,,18311203,0.087
0,sn83020874,18311217,0.08,0.047,0.873,0.9979,GA-1819.1832,,,,,,18311217,0.08
0,sn83020874,18311217,0.092,0.059,0.849,0.9989,GA-1819.1832,,,,,,18311217,0.092
0,sn83020874,18320929,0.104,0.077,0.819,0.9978,GA-1819.1832,,,,,,18320929,0.104
0,sn83020874,18321103,0.081,0.058,0.861,0.9974,GA-1819.1832,,,,,,18321103,0.081
0,sn83020874,18321103,0.088,0.055,0.858,0.9984,GA-1819.1832,,,,,,18321103,0.088
0,sn83020874,18321103,0.102,0.058,0.84,0.9995,GA-1819.1832,,,,,,18321103,0.102
0,sn82016416,18310108,0.08,0.045,0.875,0.9986,IN-1819.1832,,,,,,18310108,0.08
0,sn82016416,18311203,0.088,0.081,0.831,0.9897,IN-1819.1832,,,,,,18311203,0.088
0,sn82016416,18310409,0.092,0.069,0.839,0.9973,IN-1819.1832,,,,,,18310409,0.092
0,sn82016416,18310409,0.087,0.078,0.836,0.9813,IN-1819.1832,,,,,,18310409,0.087
0,sn82016416,18311203,0.065,0.069,0.867,-0.9737,IN-1819.1832,,,,,,18311203,-0.069
0,sn82016416,18310108,0.08,0.045,0.875,0.9986,IN-1819.1832,,,,,,18310108,0.08
0,sn82016416,18311203,0.088,0.081,0.831,0.9897,IN-1819.1832,,,,,,18311203,0.088
0,sn82016416,18310409,0.092,0.069,0.839,0.9973,IN-1819.1832,,,,,,18310409,0.092
0,sn82016416,18310409,0.087,0.078,0.836,0.9813,IN-1819.1832,,,,,,18310409,0.087
0,sn82016416,18311203,0.065,0.069,0.867,-0.9737,IN-1819.1832,,,,,,18311203,-0.069
0,2018270507,18200401,0.131,0.052,0.818,0.9997,MS-1819.1832,,,,,,18200401,0.131
0,sn86090962,18230628,0.04,0.023,0.938,0.9886,MS-1819.1832,,,,,,18230628,0.04
0,sn86090962,18230712,0.072,0.02,0.908,0.9992,MS-1819.1832,,,,,,18230712,0.072
0,sn86090962,18230628,0.127,0.07,0.803,0.9994,MS-1819.1832,,,,,,18230628,0.127
0,sn86090962,18230719,0.129,0.07,0.801,0.9996,MS-1819.1832,,,,,,18230719,0.129
0,sn86090962,18230719,0.079,0.049,0.871,0.9977,MS-1819.1832,,,,,,18230719,0.079
0,sn86090962,18230719,0.068,0.032,0.9,0.9984,MS-1819.1832,,,,,,18230719,0.068
0,sn86090962,18230726,0.081,0.045,0.874,0.9987,MS-1819.1832,,,,,,18230726,0.081
0,sn86090962,18230920,0.078,0.048,0.874,0.9985,MS-1819.1832,,,,,,18230920,0.078
0,sn86090962,18230920,0.108,0.064,0.828,0.9991,MS-1819.1832,,,,,,18230920,0.108
0,sn86090962,18230927,0.097,0.023,0.879,0.9996,MS-1819.1832,,,,,,18230927,0.097
0,sn86090962,18230927,0.08,0.042,0.878,0.9985,MS-1819.1832,,,,,,18230927,0.08
0,sn83016953,18310702,0.068,0.042,0.89,0.9992,MS-1819.1832,,,,,,18310702,0.068
0,sn87065672,18320105,0.101,0.052,0.847,0.9997,MS-1819.1832,,,,,,18320105,0.101
0,sn87065672,18320105,0.089,0.037,0.874,0.9997,MS-1819.1832,,,,,,18320105,0.089
0,sn87065672,18320119,0.076,0.026,0.898,0.9996,MS-1819.1832,,,,,,18320119,0.076
0,sn87065672,18320126,0.046,0.017,0.937,0.9978,MS-1819.1832,,,,,,18320126,0.046
0,sn87065672,18320126,0.049,0.025,0.927,0.9981,MS-1819.1832,,,,,,18320126,0.049
0,sn87065672,18320204,0.093,0.026,0.881,0.9998,MS-1819.1832,,,,,,18320204,0.093
0,sn87065672,18320218,0.08,0.041,0.879,0.9995,MS-1819.1832,,,,,,18320218,0.08
0,sn87065672,18320324,0.088,0.043,0.869,0.9997,MS-1819.1832,,,,,,18320324,0.088
0,sn87065672,18320331,0.069,0.036,0.895,0.9995,MS-1819.1832,,,,,,18320331,0.069
0,sn87065672,18320407,0.092,0.044,0.863,0.9997,MS-1819.1832,,,,,,18320407,0.092
0,sn87065672,18320414,0.075,0.056,0.868,0.9954,MS-1819.1832,,,,,,18320414,0.075
0,sn87065672,18320414,0.132,0.056,0.812,0.9999,MS-1819.1832,,,,,,18320414,0.132
0,sn87065672,18320505,0.076,0.073,0.851,0.8902,MS-1819.1832,,,,,,18320505,0.076
0,sn87065672,18320505,0.092,0.062,0.846,0.9993,MS-1819.1832,,,,,,18320505,0.092
0,sn87065672,18320512,0.133,0.055,0.812,0.9998,MS-1819.1832,,,,,,18320512,0.133
0,sn87065672,18320512,0.056,0.024,0.919,0.998,MS-1819.1832,,,,,,18320512,0.056
0,sn87065672,18320526,0.047,0.04,0.913,0.9532,MS-1819.1832,,,,,,18320526,0.047
0,sn87065672,18320609,0.086,0.059,0.855,0.9993,MS-1819.1832,,,,,,18320609,0.086
0,sn87065672,18320609,0.074,0.027,0.899,0.9994,MS-1819.1832,,,,,,18320609,0.074
0,sn87065672,18320609,0.129,0.052,0.82,0.9999,MS-1819.1832,,,,,,18320609,0.129
0,sn87065672,18320616,0.066,0.031,0.903,0.9991,MS-1819.1832,,,,,,18320616,0.066
0,sn87065672,18320623,0.103,0.046,0.851,0.9998,MS-1819.1832,,,,,,18320623,0.103
0,sn87065672,18320623,0.077,0.035,0.887,0.9995,MS-1819.1832,,,,,,18320623,0.077
0,sn87065672,18320721,0.086,0.053,0.861,0.9995,MS-1819.1832,,,,,,18320721,0.086
0,sn87065672,18320818,0.087,0.076,0.837,0.9908,MS-1819.1832,,,,,,18320818,0.087
0,sn87065672,18320818,0.067,0.041,0.892,0.9987,MS-1819.1832,,,,,,18320818,0.067
0,sn87065672,18320825,0.087,0.072,0.841,0.9974,MS-1819.1832,,,,,,18320825,0.087
0,sn87065672,18320825,0.088,0.044,0.868,0.9996,MS-1819.1832,,,,,,18320825,0.088
0,sn87065672,18320901,0.079,0.069,0.852,0.995,MS-1819.1832,,,,,,18320901,0.079
0,sn87065672,18320901,0.047,0.024,0.929,0.9971,MS-1819.1832,,,,,,18320901,0.047
0,sn87065672,18321027,0.076,0.071,0.854,0.9612,MS-1819.1832,,,,,,18321027,0.076
0,sn87065672,18321103,0.081,0.073,0.846,0.9848,MS-1819.1832,,,,,,18321103,0.081
0,sn87065672,18321124,0.086,0.077,0.837,0.9866,MS-1819.1832,,,,,,18321124,0.086
0,sn87065672,18321208,0.062,0.044,0.894,0.9968,MS-1819.1832,,,,,,18321208,0.062
0,sn87065672,18321208,0.074,0.048,0.879,0.9991,MS-1819.1832,,,,,,18321208,0.074
0,sn87065672,18321215,0.106,0.051,0.843,0.9998,MS-1819.1832,,,,,,18321215,0.106
0,sn87065672,18321222,0.079,0.048,0.873,0.9992,MS-1819.1832,,,,,,18321222,0.079
0,sn87065672,18321229,0.057,0.049,0.894,0.9922,MS-1819.1832,,,,,,18321229,0.057
0,sn84026472,18200315,0.057,0.06,0.883,-0.9788,NC-1819.1832,,,,,,18200315,-0.06
0,sn84026472,18200322,0.104,0.063,0.833,0.9993,NC-1819.1832,,,,,,18200322,0.104
0,sn84026472,18200329,0.058,0.043,0.899,0.9934,NC-1819.1832,,,,,,18200329,0.058
0,sn84026472,18200426,0.064,0.059,0.877,0.9498,NC-1819.1832,,,,,,18200426,0.064
0,sn84026472,18200412,0.101,0.081,0.818,0.9963,NC-1819.1832,,,,,,18200412,0.101
0,sn84026472,18200503,0.095,0.052,0.853,0.9994,NC-1819.1832,,,,,,18200503,0.095
0,sn84026472,18200503,0.09,0.086,0.824,0.1854,NC-1819.1832,,,,,,18200503,0.09
0,sn84026472,18200517,0.099,0.074,0.827,0.9986,NC-1819.1832,,,,,,18200517,0.099
0,sn84026472,18200531,0.125,0.058,0.818,0.9998,NC-1819.1832,,,,,,18200531,0.125
0,sn84026472,18200607,0.123,0.052,0.824,0.9999,NC-1819.1832,,,,,,18200607,0.123
0,sn84026472,18200621,0.112,0.042,0.846,0.9998,NC-1819.1832,,,,,,18200621,0.112
0,sn84026472,18200705,0.072,0.061,0.867,0.9877,NC-1819.1832,,,,,,18200705,0.072
0,sn84026472,18200712,0.08,0.04,0.88,0.9993,NC-1819.1832,,,,,,18200712,0.08
0,sn84026472,18200329,0.076,0.055,0.869,0.9976,NC-1819.1832,,,,,,18200329,0.076
0,sn84026472,18200823,0.08,0.074,0.846,0.982,NC-1819.1832,,,,,,18200823,0.08
0,sn84026472,18200823,0.11,0.085,0.805,0.9976,NC-1819.1832,,,,,,18200823,0.11
0,sn84026472,18200712,0.127,0.063,0.81,0.9998,NC-1819.1832,,,,,,18200712,0.127
0,sn84026472,18200920,0.13,0.035,0.835,0.9999,NC-1819.1832,,,,,,18200920,0.13
0,sn84026472,18200920,0.118,0.077,0.805,0.9994,NC-1819.1832,,,,,,18200920,0.118
0,sn84026472,18201018,0.075,0.068,0.857,0.9758,NC-1819.1832,,,,,,18201018,0.075
0,sn84026472,18201025,0.13,0.098,0.772,0.9992,NC-1819.1832,,,,,,18201025,0.13
0,sn84026472,18201101,0.057,0.04,0.903,0.9939,NC-1819.1832,,,,,,18201101,0.057
0,sn84026472,18200830,0.132,0.052,0.816,0.9998,NC-1819.1832,,,,,,18200830,0.132
0,sn84026472,18201101,0.094,0.055,0.851,0.9992,NC-1819.1832,,,,,,18201101,0.094
0,sn84026472,18200322,0.135,0.057,0.808,0.9998,NC-1819.1832,,,,,,18200322,0.135
